id,submitted_date,Gender,Race,Age,State,Segment,branch,model,SalePrice,Deposit,Tenure,GrossIncome,NetIncome,Commitment,Instalment,FinancingAmount,DSR,DI,iScore,MOF,Status
2733,23/05/2021,Male,Malay,29,SGR,ENGI,PANGLIMA,Y-115Z(UE15),7610,770,48,1533,1398,0,200,6840,0.1427,1198.5,0,0.8988,archived
2734,21/05/2021,Male,Malay,20,SBH,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1550,908,0,244,8340,0.2679,664.75,0,0.8997,rejected
2735,21/05/2021,Male,Malay,29,SBH,SRC,SS,Y-135LC AC,9270,930,36,2106,1939,400,302,8340,0.3616,1237.83,0,0.8997,stockout
2736,21/05/2021,Male,Indian,22,KUL,SRC,SS,Y-115Z(UE15),7610,770,48,3000,2800,0,200,6840,0.0713,2600.5,0,0.8988,rejected
2737,21/05/2021,Female,Malay,45,SGR,MNC,K.SELANGOR,Y-Y15ZR,11690,2140,48,3000,2500,0,279,9550,0,,0,0.8169,rejected
2738,21/05/2021,Male,Malay,37,KTN,SRC,SENTUL,Y-Y16ZR,13600,7100,36,2381,2181,0,235,6500,0.1076,1946.28,0,0.4779,approved
2739,21/05/2021,Female,Indian,29,PRK,OTH,K.LAMA,H-RS150R TRICO,11070,1110,48,2000,1900,0,291,9960,0,,0,0.8997,rejected
2740,21/05/2021,Female,Malay,21,PRK,SRC,K.LAMA,Y-EGOAV,7630,1000,24,1780,1653,0,332,6630,0.2005,1321.5,0,0.8689,stockout
2741,21/05/2021,Male,Malay,22,SGR,SRC,PANGLIMA,H-RS150R TRICO,11070,1110,48,1700,1600,0,291,9960,0.1816,1309.5,0,0.8997,rejected
2742,21/05/2021,Male,Malay,34,KTN,SRC,SENTUL,Y-Y15ZR,11690,1690,48,4872,2545,633,292,10000,0.3633,1620.33,0,0.8554,stockout
2743,21/05/2021,Male,Malay,27,PRK,SRC,ONLINE SALES,Y-Y16ZR,13600,2000,36,3100,2900,751,419,11600,0.4034,1730.11,0,0.8529,archived
2744,21/05/2021,Male,Malay,23,PHG,FASH,R.PANJANG,Y-115Z(UE15),7610,2000,24,2284.44,1827.55,557,281,5610,0.4583,990.05,7,0.7372,approved
2745,27/05/2021,Male,Malay,18,PRK,MNC,T.PULAI,Y-115Z(UE15),7610,770,36,1250,1072,0,247,6840,0.2304,825,0,0.8988,rejected
2746,22/05/2021,Male,Malay,27,SBH,SRC,SS,Y-Y15ZR,11690,4000,24,3020,2785,0,385,7690,0.1381,2400.5,0,0.6578,stockout
2747,21/05/2021,Female,Indian,47,PRK,EDU,KAPAR,Y-135LC AC,9270,930,36,1800,1195.6,0,302,8340,0,,0,0.8997,rejected
2748,21/05/2021,Male,Indian,22,KUL,OTH,ONLINE SALES,H-RS150R TRICO,11070,1110,48,1800,1799,0,291,9960,0,,0,0.8997,rejected
2749,21/05/2021,Female,Malay,23,TRG,FASH,R.PANJANG,H-WAVES125I,8030,810,24,3000,2900,0,361,7220,0,,0,0.8991,rejected
2750,21/05/2021,Male,Malay,18,PHG,MNC,R.PANJANG,Y-115Z(UE15),7610,770,36,1750,1637.75,0,247,6840,0,,0,0.8988,rejected
2751,21/05/2021,Male,Malay,27,SGR,SRC,R.PANJANG,Y-115Z(UE15),7610,770,36,2700,2616,0,247,6840,0.0944,2369,0,0.8988,reverted
2752,21/05/2021,Male,Malay,27,SGR,MNC,SUBANG,Y-Y15ZR-WA,12290,1750,36,1750.1,1576.95,650,381,10540,0.6535,546.34,0,0.8576,stockout
2753,21/05/2021,Male,Malay,18,KUL,F&B,S.UTAMA,H-RS150R TRICO,11070,3900,48,1250,1136,0,210,7170,0.1841,926.88,0,0.6477,approved
2754,21/05/2021,Male,Malay,24,JHR,SALE,SENTUL,Y-Y15ZR,11690,1690,48,2198,1505,0,292,10000,0.1938,1213.33,0,0.8554,rejected
2755,21/05/2021,Female,Indian,20,SGR,SRC,SENTOSA,Y-115Z(UE15),7610,770,48,1355.77,1054.72,0,200,6840,0,,0,0.8988,rejected
2756,24/05/2021,Male,Indian,19,SGR,EDU,KAPAR,Y-135LC AC,9270,930,36,1200,1100,0,302,8340,0.2738,798.83,0,0.8997,rejected
2757,21/05/2021,Male,Malay,28,MLK,OTH,SS,H-VARIO150,9750,1000,36,3017,2687,0,316,8750,0.1176,2371.03,0,0.8974,approved
2758,21/05/2021,Female,Malay,23,KUL,SRC,SS,Y-Y15ZR,11690,1690,36,3288,3088,0,362,10000,0.1169,2726.89,5,0.8554,archived
2759,22/05/2021,Male,Malay,40,PRK,TRVL,SENTOSA,Y-Y15ZR,11690,1690,36,2504,2003.2,362,362,10000,0.361,1280.09,0,0.8554,rejected
2760,21/05/2021,Male,Malay,18,SGR,MNC,MERU,Y-115Z(UE15),7610,770,48,1500,1200,0,200,6840,0.1663,1000.5,0,0.8988,rejected
2762,22/05/2021,Male,Malay,18,PRK,SRC,SENTUL,Y-135LC AC,9270,930,48,1420.51,1340.36,0,244,8340,0.1815,1097.11,0,0.8997,rejected
2763,22/05/2021,Male,Malay,20,SGR,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,2283.6,1924.83,0,244,8340,0,,0,0.8997,rejected
2764,22/05/2021,Male,Malay,52,PRK,SRC,RAWANG,H-DASHR152,8350,840,48,2500,2248.45,0,220,7510,0.0974,2029.41,0,0.8994,rejected
2765,22/05/2021,Male,Malay,24,JHR,SRC,ONLINE SALES,Y-Y16ZR,13600,2000,48,2047.9,1884.45,0,339,11600,0.1795,1546.12,0,0.8529,rejected
2766,22/05/2021,Male,Malay,19,KTN,SRC,SENTUL,Y-135LC AC,9270,930,48,1644.4,1480.85,0,244,8340,0.1643,1237.6,0,0.8997,approved
2767,22/05/2021,Male,Malay,38,KTN,SRC,SENTUL,Y-Y15ZR,11690,1690,48,3236.5,2442.36,1384,292,10000,0.6861,766.69,0,0.8554,stockout
2768,22/05/2021,Male,Malay,27,SGR,SRC,SA,H-RS150R TRICO,11070,1110,48,1703.75,1577.5,295,291,9960,0.3712,992,0,0.8997,rejected
2769,22/05/2021,Male,Indian,41,PRK,OTH,SS,H-RS150R TRICO,11070,2000,48,3500,2300,400,265,9070,0.2889,1635.46,0,0.8193,reverted
2770,22/05/2021,Male,Malay,27,SGR,MNC,SS,Y-115Z(UE15),7610,770,48,2378.29,2038.38,0,200,6840,0.0979,1838.88,0,0.8988,stockout
2771,22/05/2021,Male,Malay,20,SGR,MNC,T.PULAI,Y-115Z(UE15),7610,770,48,1716,1372.8,0,200,6840,0.1453,1173.3,0,0.8988,rejected
2772,22/05/2021,Male,Malay,38,PRK,SRC,SENTUL,H-DASHR152,8350,2000,36,2500,1266.35,0,230,6350,0.1811,1037.04,0,0.7605,rejected
2773,25/05/2021,Male,Malay,33,SGR,MNC,PANGLIMA,Y-NVXABS,14400,2400,48,4636.44,2459.94,0,350,12000,0.1423,2109.94,0,0.8333,rejected
2774,22/05/2021,Female,Malay,26,KTN,SALE,PUCHONG,H-RS150R TRICO,11070,2000,36,3497.91,3314.76,153,328,9070,0.145,2834.23,0,0.8193,approved
2775,22/05/2021,Male,Malay,41,MLK,OTH,S.UTAMA,H-DASHRREPSOL,8550,860,48,5347.12,4289.42,1214,225,7690,0.3353,2851.13,0,0.8994,approved
2776,23/05/2021,Male,Malay,23,KUL,MNC,S.BULOH,Y-135LC AC,9270,930,36,1852,1691,0,302,8340,0,,0,0.8997,reverted
2777,22/05/2021,Male,Malay,40,KUL,OTH,CHERAS,Y-NVXABS,14200,4000,36,7088,5918,939.7,369,10200,0.221,4609.97,0,0.7183,stockout
2778,22/05/2021,Male,Malay,29,KDH,MNC,KAPAR,Y-115Z(UE15),7610,770,36,3413,2352.45,822,247,6840,0.4544,1283.45,0,0.8988,approved
2779,22/05/2021,Male,Indian,19,KDH,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1224.42,1141.67,0,244,8340,0,,0,0.8997,cancelled
2780,22/05/2021,Female,Malay,31,MLK,SRC,RAWANG,Y-115Z(UE15),7610,770,48,2082.52,1874.57,0,200,6840,0.1064,1675.07,0,0.8988,rejected
2782,23/05/2021,Male,Malay,20,KUL,MNC,T.PULAI,H-RS150R TRICO,11070,1110,48,1378,1187,0,291,9960,0.2447,896.5,0,0.8997,approved
2783,22/05/2021,Male,Malay,49,JHR,MNC,SS,Y-135LC AC,9270,930,36,2799,1731.49,487.3,302,8340,0.4554,943.02,0,0.8997,reverted
2784,22/05/2021,Female,Indian,51,NSN,MNC,SENTOSA,H-BEAT(ACH110),7500,750,36,1435,1277.55,0,244,6750,0,,0,0.9,cancelled
2785,26/05/2021,Male,Malay,25,SBH,SRC,SS,Y-135LC AC,9270,930,36,1700,1600,0,302,8340,0,,0,0.8997,rejected
2786,22/05/2021,Female,Malay,26,PRK,OTH,SS,Y-Y15ZR,11690,1690,24,3826.67,3061.33,77,500,10000,0.1885,2484.33,0,0.8554,approved
2787,22/05/2021,Male,Malay,27,KTN,SRC,SS,Y-135LC AC,9270,930,48,2400,2100,0,244,8340,0,,0,0.8997,cancelled
2788,24/05/2021,Male,Malay,22,KDH,SRC,RAWANG,Y-NVXV2,12400,2680,48,2400,1920,573,284,9720,0.4461,1063.5,0,0.7839,stockout
2789,23/05/2021,Female,Malay,18,SGR,MNC,SENTOSA,Y-115Z(UE15),7610,770,36,1200,1107,0,247,6840,0.2231,860,0,0.8988,stockout
2790,23/05/2021,Male,Malay,24,KTN,SRC,SS,Y-EGOAV,7630,770,24,1645,1492,0,343,6860,0.2299,1149,0,0.8991,stockout
2791,23/05/2021,Female,Chinese,18,KUL,SRC,S.UTAMA,Y-Y15ZR,11690,1690,36,1250,1130,0,362,10000,0.3196,768.89,0,0.8554,rejected
2792,23/05/2021,Female,Malay,38,PRK,SALE,PUCHONG,H-RS150R TRICO,11070,1110,48,2100,2000,0,291,9960,0,,0,0.8997,rejected
2793,23/05/2021,Male,Malay,24,SGR,TRVL,SENTOSA,H-DASHR152,8350,840,36,2065,1920,1079,272,7510,0.7032,569.81,0,0.8994,stockout
2794,23/05/2021,Male,Malay,47,KTN,SRC,SS,Y-Y15ZR,11690,1690,36,4920,2428,1190,362,10000,0.6388,876.89,0,0.8554,stockout
2795,23/05/2021,Female,Malay,23,NSN,MNC,SS,Y-NVXABS,14400,2400,36,2000,1900,0,434,12000,0,,0,0.8333,rejected
2796,23/05/2021,Female,Malay,27,NSN,MNC,SS,Y-Y15ZR,11690,5000,24,3018,3018,994,335,6690,0.4402,1689.5,0,0.5723,approved
2797,30/05/2021,Male,Malay,25,PHG,MNC,SS,Y-NVXV2,12400,1980,48,2367,2196,0,304,10420,0.1384,1892.08,0,0.8403,stockout
2798,24/05/2021,Female,Malay,24,PNG,MNC,SS,H-RS150R TRICO,11070,1110,36,1285,1155,0,360,9960,0.3114,795.33,0,0.8997,rejected
2799,23/05/2021,Male,Malay,36,PHG,SRC,SENTUL,Y-Y15ZR,11690,3000,48,5584,2552,1490,254,8690,0.6832,808.54,0,0.7434,approved
2800,23/05/2021,Male,Indian,44,SGR,SRC,RAWANG,H-WAVER125I,8600,2000,24,2790.76,2061.51,0,330,6600,0,,0,0.7674,rejected
2801,23/05/2021,Male,Malay,33,PHG,MNC,SUBANG,Y-115Z(UE15),7610,770,48,1900,1700,0,200,6840,0,,0,0.8988,rejected
2802,23/05/2021,Male,Malay,41,JHR,MNC,PANGLIMA,Y-115Z(UE15),7610,2470,24,3050,2691,0,257,5140,0.0955,2434,0,0.6754,stockout
2803,23/05/2021,Male,Malay,23,SGR,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,36,1500,1325,0,247,6840,0.1864,1078,0,0.8988,stockout
2804,23/05/2021,Female,Indian,26,NSN,MNC,MERU,Y-YZFR15,15050,1510,24,2482,2351,430,677,13540,0.4709,1244,0,0.8997,approved
2805,23/05/2021,Male,Malay,21,SGR,HR,K.SELANGOR,Y-Y15ZR,11690,1690,48,1713,1513,0,292,10000,0.1928,1221.33,0,0.8554,rejected
2806,23/05/2021,Female,Malay,21,SGR,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,48,1311,1140,0,200,6840,0.175,940.5,0,0.8988,stockout
2807,23/05/2021,Male,Malay,18,KTN,SRC,SS,Y-Y15ZR,11690,1690,36,2300,2000,0,362,10000,0,,0,0.8554,cancelled
2808,23/05/2021,Male,Malay,19,KTN,SRC,SENTUL,Y-Y15ZR,11690,1690,48,1665,1664.99,0,292,10000,0,,0,0.8554,reverted
2809,27/05/2021,Male,Malay,35,PRK,OTH,SENTUL,Y-135LC AC,9270,930,48,2035.9,1844.55,0,244,8340,0,,0,0.8997,rejected
2811,23/05/2021,Female,Malay,30,KDH,OTH,SS,Y-135LC AC,9270,930,36,1450,1439,380,302,8340,0.4734,757.83,0,0.8997,stockout
2812,24/05/2021,Female,Malay,23,SGR,OTH,ONLINE SALES,Y-135LC AC,9270,930,36,3521.9,2817.52,506,302,8340,0.2865,2010.35,8,0.8997,approved
2813,24/05/2021,Male,Chinese,37,SGR,SRC,KAPAR,Y-NVXV2,12400,1900,36,4500,3964.35,0,380,10500,0,,0,0.8468,reverted
2814,24/05/2021,Male,Malay,26,PHG,SRC,K.LAMA,Y-Y15ZR,11690,1690,36,2669.23,2453.68,0,362,10000,0,,0,0.8554,rejected
2815,24/05/2021,Male,Malay,31,PRK,MNC,K.LAMA,Y-Y16ZR,13600,5500,36,2990,2684,1456,293,8100,0.6515,935.5,0,0.5956,rejected
2816,24/05/2021,Male,Malay,33,PHG,OTH,SS,Y-135LC AC,9270,2000,36,5020,4016,2023,263,7270,0.5691,1730.47,0,0.7843,approved
2817,24/05/2021,Female,Indian,21,SGR,MNC,PANGLIMA,Y-135LC SE,10120,2160,36,1189,1070,0,288,7960,0.2686,782.56,0,0.7866,archived
2818,24/05/2021,Female,Malay,21,SGR,MNC,KAPAR,Y-Y16ZR,13600,2500,36,2952,2552,0,401,11100,0.1571,2151.17,0,0.8162,approved
2819,25/05/2021,Female,Indian,38,PHG,SRC,RAWANG,H-DASHR152,8350,840,48,1324,1189,0,220,7510,0.1842,969.96,0,0.8994,stockout
2820,24/05/2021,Male,Indian,19,KUL,SRC,ONLINE SALES,Y-Y15ZR,11690,2000,48,1600,1312,0,283,9690,0.2154,1029.38,0,0.8289,rejected
2821,24/05/2021,Female,Indian,36,PRK,SRC,RAWANG,Y-Y15ZR,11690,1690,48,2341.91,2142.46,0,292,10000,0.1361,1850.79,0,0.8554,stockout
2822,24/05/2021,Female,Malay,21,SGR,SRC,SENTOSA,H-VARIO150,9750,980,36,1520,1445,0,317,8770,0.2192,1128.31,0,0.8995,rejected
2823,24/05/2021,Male,Malay,31,KTN,SRC,K.LAMA,Y-Y15ZR,11690,1690,48,1693,1271,0,292,10000,0.2295,979.33,0,0.8554,stockout
2824,24/05/2021,Male,Malay,22,SGR,MNC,KAPAR,Y-115Z(UE15),7610,770,36,2490,2240,0,247,6840,0.1103,1993,0,0.8988,stockout
2825,24/05/2021,Male,Indian,20,KDH,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,980,894,0,244,8340,0.2721,650.75,0,0.8997,rejected
2826,24/05/2021,Male,Malay,33,SWK,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,36,2147.02,1753.97,0,362,10000,0,,0,0.8554,rejected
2828,24/05/2021,Female,Malay,42,KDH,SRC,K.LAMA,Y-NVXV2,12400,1900,36,1473.7,1308.95,0,380,10500,0,,0,0.8468,rejected
2829,24/05/2021,Male,Indian,27,KUL,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,1600,1200,0,302,8340,0.251,898.83,0,0.8997,rejected
2830,24/05/2021,Male,Malay,21,SBH,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1180,1082,0,244,8340,0.2248,838.75,0,0.8997,rejected
2831,24/05/2021,Male,Malay,18,SBH,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,2445,2095,0,302,8340,0.1438,1793.83,0,0.8997,rejected
2832,24/05/2021,Male,Malay,33,TRG,O&G,SENTUL,Y-135LC AC,9270,930,48,4712,4423,201,244,8340,0.1004,3978.75,0,0.8997,rejected
2833,24/05/2021,Male,Malay,19,KTN,TRD,SUBANG,Y-Y15ZR,11690,2690,48,1583,1445,0,263,9000,0.1817,1182.5,0,0.7699,approved
2834,24/05/2021,Male,Malay,27,SGR,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,36,1454.28,1354.28,0,247,6840,0,,0,0.8988,rejected
2835,24/05/2021,Male,Malay,26,KUL,SRC,SENTUL,H-ADV150A,15400,2170,48,2663.32,2364.77,1079.95,386,13230,0.6199,898.95,0,0.8591,archived
2836,26/05/2021,Male,Malay,21,KTN,MNC,T.PULAI,Y-115Z(UE15),7610,770,36,2095,1938,0,247,6840,0.1275,1691,0,0.8988,rejected
2837,24/05/2021,Male,Indian,34,SGR,SRC,SENTOSA,H-RS150R TRICO,11070,1110,24,1700,1600,0,498,9960,0,,0,0.8997,rejected
2838,24/05/2021,Male,Malay,25,KUL,SRC,SENTUL,Y-135LC AC,9270,930,36,2600,2348,84,302,8340,0.164,1962.83,0,0.8997,stockout
2839,24/05/2021,Male,Malay,21,TRG,SRC,ONLINE SALES,H-RS150R TRICO,11070,1110,48,2115,1885,0,291,9960,0.1541,1594.5,0,0.8997,approved
2840,25/05/2021,Male,Malay,36,PRK,IT,S.UTAMA,Y-Y15ZR,11690,5490,36,5561,4794,2398,224,6200,0.5469,2172.11,5,0.5304,approved
2841,24/05/2021,Female,Malay,51,MLK,MNC,T.PULAI,H-VARIO150,9750,1980,36,1500,1328,0,281,7770,0,,0,0.7969,rejected
2842,24/05/2021,Male,Malay,26,PRK,O&G,SENTUL,Y-YZFR15,15050,5000,36,4500,3977,727,363,10050,0.2741,2887.08,0,0.6678,rejected
2843,25/05/2021,Male,Malay,26,KUL,OTH,SENTUL,Y-135LC AC,9270,930,48,4133,3738,51,244,8340,0.0787,3443.75,0,0.8997,approved
2844,24/05/2021,Female,Malay,30,SBH,SRC,PUCHONG,H-VARIO150R,9950,1000,36,4700,4189,140,324,8950,0.1106,3725.81,0,0.8995,stockout
2845,24/05/2021,Female,Indian,19,PRK,SRC,SENTOSA,Y-115Z(UE15),7610,770,36,1687,1532,0,247,6840,0,,0,0.8988,cancelled
2846,24/05/2021,Male,Malay,19,SGR,MNC,SUBANG,H-VARIO150,9750,980,48,2413,2169,0,256,8770,0.1179,1913.21,0,0.8995,rejected
2847,24/05/2021,Male,Indian,19,KUL,SRC,ONLINE SALES,Y-Y15ZR,11690,2000,48,1600,1312,0,283,9690,0.2154,1029.38,0,0.8289,rejected
2848,24/05/2021,Male,Malay,26,SBH,SRC,K.LAMA,Y-Y15ZR,11690,1690,36,2392.75,2209,0,362,10000,0,,0,0.8554,rejected
2849,24/05/2021,Male,Malay,39,KUL,MNC,S.UTAMA,Y-Y15ZR,11690,2490,36,2611,2188,0,333,9200,0.1518,1855.78,7,0.787,approved
2850,24/05/2021,Male,Malay,23,NSN,TRD,S.UTAMA,Y-Y15ZR,11690,1690,48,1550,1430,0,292,10000,0.204,1138.33,0,0.8554,rejected
2851,24/05/2021,Female,Indian,24,KUL,SALE,S.UTAMA,Y-R15,15050,1510,48,2211,1909,617,395,13540,0.5301,897.08,0,0.8997,cancelled
2852,24/05/2021,Male,Malay,39,SBH,OTH,S.UTAMA,Y-Y15ZR,11690,1690,48,5343,2877.87,0,292,10000,0,,0,0.8554,rejected
2853,24/05/2021,Male,Malay,25,KTN,TRD,S.UTAMA,Y-Y15ZR,11690,1690,48,1780,1606.75,0,292,10000,0,,0,0.8554,cancelled
2854,24/05/2021,Male,Malay,18,TRG,TRD,S.BULOH,Y-Y15ZR,11690,1690,48,1738,1516,0,292,10000,0.1924,1224.33,0,0.8554,rejected
2855,24/05/2021,Male,Malay,27,SGR,OTH,SS,Y-115Z(UE15),7610,770,36,1800,1440,0,247,6840,0.1715,1193,0,0.8988,stockout
2857,24/05/2021,Male,Malay,51,SGR,SRC,S.BULOH,Y-115Z(UE15),7610,770,48,1700,1600,0,200,6840,0,,0,0.8988,rejected
2858,24/05/2021,Female,Indian,28,KUL,IT,SS,Y-115Z(UE15),7610,770,48,2500,2258,481,200,6840,0.3014,1577.5,6,0.8988,stockout
2859,24/05/2021,Female,Malay,21,KTN,MNC,PUCHONG,H-DASHRREPSOL,8550,860,48,1000,805.5,0,225,7690,0,,0,0.8994,rejected
2860,28/05/2021,Female,Indian,43,KUL,TRD,PUCHONG,Y-Y15ZR,11690,1690,36,3987,3510,1523,362,10000,0.5368,1625.89,5,0.8554,approved
2861,24/05/2021,Male,Indian,19,SGR,SRC,RAWANG,H-RS150R TRICO,11070,1110,48,1535,1120,0,291,9960,0.2594,829.5,0,0.8997,rejected
2862,24/05/2021,Male,Malay,25,SBH,SRC,SA,H-RS150R TRICO,11070,1110,48,2910,2562,1315,291,9960,0.6267,956.5,0,0.8997,rejected
2863,24/05/2021,Female,Indian,22,KUL,SRC,ONLINE SALES,H-DASHR152,8350,840,48,1200,761,0,220,7510,0.2878,541.96,0,0.8994,rejected
2864,24/05/2021,Male,Malay,23,KTN,OTH,SS,Y-EGOSO,7300,2000,36,1700,1501,257,192,5300,0.2987,1052.61,0,0.726,approved
2865,24/05/2021,Male,Malay,24,PHG,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1800,1784.1,0,244,8340,0,,0,0.8997,reverted
2866,24/05/2021,Female,Malay,24,SGR,MNC,PANGLIMA,H-BEAT(ACH110),7500,1050,36,1795,1624,0,233,6450,0.1434,1391.08,0,0.86,stockout
2869,24/05/2021,Male,Indian,18,SGR,SRC,PUCHONG,Y-135LC AC,9270,930,48,1800,1600,0,244,8340,0.152,1356.75,5,0.8997,rejected
2870,25/05/2021,Female,Malay,22,SGR,MNC,K.SELANGOR,Y-Y15ZR,11690,2200,36,1300,1002,0,343,9490,0.342,659.31,5,0.8118,approved
2871,24/05/2021,Male,Malay,23,PHG,MNC,KAPAR,Y-115Z(UE15),7610,770,36,3000,2900,0,247,6840,0,,0,0.8988,reverted
2872,24/05/2021,Male,Malay,25,SBH,OTH,SS,Y-Y15ZR,11690,1690,48,2910,2562,0,292,10000,0.1138,2270.33,0,0.8554,cancelled
2873,24/05/2021,Male,Malay,25,KUL,SRC,K.LAMA,Y-Y15ZR,11690,1690,48,1177,1062,0,292,10000,0.2746,770.33,0,0.8554,rejected
2874,25/05/2021,Male,Malay,40,SGR,TRD,SA,H-VARIO150,9750,980,48,7000,6500,0,256,8770,0,,0,0.8995,rejected
2875,24/05/2021,Male,Malay,23,KTN,SRC,ONLINE SALES,Y-Y15ZR,11690,1690,48,2100,1900,0,292,10000,0.1535,1608.33,0,0.8554,rejected
2876,24/05/2021,Female,Indian,21,SGR,MNC,PANGLIMA,Y-135LC SE,9720,2190,36,1189,1070,0,272,7530,0.2541,798.08,0,0.7747,stockout
2877,24/05/2021,Male,Malay,25,SGR,SRC,R.PANJANG,Y-115Z(UE15),7610,770,48,1800,1680,143,200,6840,0.2039,1337.5,0,0.8988,approved
2878,24/05/2021,Female,Malay,38,SGR,HR,K.SELANGOR,Y-Y15ZR,11690,2000,36,2300,2250,0,350,9690,0,,0,0.8289,rejected
2879,24/05/2021,Male,Malay,46,SWK,MNC,R.PANJANG,H-RS150R TRICO,11070,1110,48,2000,1900,0,291,9960,0,,0,0.8997,rejected
2880,24/05/2021,Male,Indian,28,KUL,SRC,PUCHONG,Y-135LC AC,9270,930,48,1500,1400,0,244,8340,0,,0,0.8997,rejected
2882,24/05/2021,Male,Malay,18,SGR,SRC,SENTOSA,Y-115Z(UE15),7610,770,36,1800,1600,0,247,6840,0.1544,1353,5,0.8988,rejected
2883,24/05/2021,Male,Malay,26,KUL,SRC,SENTUL,H-ADV150A,14300,1600,48,2663.32,2364.77,1079.95,371,12700,0.6133,914.4,0,0.8881,stockout
2884,01/06/2021,Male,Malay,18,SGR,SRC,SENTOSA,Y-115Z(UE15),7610,770,36,1800,1700,0,247,6840,0,,5,0.8988,cancelled
2885,24/05/2021,Male,Malay,23,KUL,MNC,K.SELANGOR,H-RS150RR,12070,2000,36,2447,2277,0,364,10070,0.1597,1913.36,0,0.8343,stockout
2886,26/05/2021,Male,Indian,25,SGR,SRC,RAWANG,Y-135LC AC,9270,2730,36,1500,1300,0,237,6540,0.1817,1063.83,5,0.7055,reverted
2888,24/05/2021,Male,Malay,21,SGR,MNC,PANGLIMA,Y-135LC AC,9270,930,36,1300,1059.95,0,302,8340,0,,0,0.8997,rejected
2889,25/05/2021,Male,Malay,25,SBH,SRC,SA,H-RS150R TRICO,11070,1110,48,3000,2900,0,291,9960,0,,0,0.8997,cancelled
2890,24/05/2021,Male,Malay,27,SBH,SRC,SRI KBGAN,Y-135LC AC,9270,1900,36,1571,1320,0,267,7370,0.2016,1053.86,0,0.795,approved
2891,27/05/2021,Female,Chinese,20,SGR,MNC,R.PANJANG,Y-EGOSO,7300,730,36,1300,1175,0,238,6570,0.2019,937.75,0,0.9,approved
2892,25/05/2021,Male,Indian,26,KUL,SRC,SRI KBGAN,H-BEAT(ACH110),7500,750,48,2437.84,2173.89,0,197,6750,0,,0,0.9,rejected
2893,25/05/2021,Male,Indian,41,SGR,GOODS,SENTOSA,Y-Y15ZR,11690,1690,36,4865,4285,1282,362,10000,0.3835,2641.89,0,0.8554,stockout
2894,25/05/2021,Female,Malay,18,SGR,SRC,SENTOSA,Y-135LC AC,9270,1200,36,1338,733,0,292,8070,0.3976,441.58,0,0.8706,approved
2895,25/05/2021,Male,Malay,41,SGR,MNC,T.PULAI,H-BEAT(ACH110),7500,750,48,8024,5056,45,197,6750,0.0478,4814.13,0,0.9,stockout
2896,26/05/2021,Female,Malay,25,SGR,HR,T.PULAI,Y-EGOAV,7630,770,36,2000,1766,447,248,6860,0.3934,1071.28,7,0.8991,archived
2897,25/05/2021,Male,Indian,18,SGR,SRC,SENTOSA,Y-Y15ZR,11690,3500,24,1300,1173,0,410,8190,0.3491,763.5,0,0.7006,rejected
2898,25/05/2021,Male,Malay,23,KUL,MNC,T.PULAI,Y-NVXV2,12400,1900,36,2600,2355,0,380,10500,0.161,1975.83,0,0.8468,rejected
2900,25/05/2021,Female,Indian,47,SGR,ENGI,KAPAR,Y-115Z(UE15),7610,770,48,1212.5,1120.45,0,200,6840,0,,0,0.8988,rejected
2901,25/05/2021,Male,Malay,33,KUL,SRC,S.BULOH,H-DASHRREPSOL,8550,860,36,5000,4000,0,278,7690,0,,0,0.8994,rejected
2902,25/05/2021,Female,Malay,18,SGR,SRC,SS,Y-115Z(UE15),7610,770,36,1057.7,954.35,0,247,6840,0,,0,0.8988,reverted
2903,25/05/2021,Female,Indian,26,PNG,HLTH,PUCHONG,Y-Y15ZR-WA,12290,1750,48,1980,1791,752,308,10540,0.5915,731.58,0,0.8576,stockout
2904,25/05/2021,Male,Malay,41,JHR,SRC,SA,H-VARIO150,9750,2000,48,2300,2000,0,227,7750,0,,0,0.7949,rejected
2905,25/05/2021,Male,Malay,32,PHG,EDU,KAPAR,Y-135LC AC,9270,930,48,1393.65,1164.4,0,244,8340,0,,0,0.8997,rejected
2906,25/05/2021,Male,Indian,40,JHR,TRD,PANGLIMA,H-DASHR152,8350,840,48,3335,1335,0,220,7510,0,,0,0.8994,rejected
2907,25/05/2021,Female,Malay,27,SGR,SRC,SS,Y-Y15ZR,11690,1690,36,2100,1700,508,362,10000,0.5112,830.89,0,0.8554,stockout
2908,26/05/2021,Male,Chinese,21,KUL,SRC,CHERAS,Y-135LC AC,9270,2000,36,2000,1790,0,263,7270,0.1467,1527.47,0,0.7843,stockout
2909,25/05/2021,Male,Malay,29,SGR,ENGI,PANGLIMA,Y-115Z(UE15),7610,770,36,1533,1398,0,247,6840,0.1767,1151,0,0.8988,approved
